product_name,brand,price,discount_price,img_url,quantity,category,sub_category,absolute_url
Pure Chocolate - Creamy White,Heidi,300.0,300.0,https://www.bigbasket.com/media/uploads/p/l/40113117_2-heidi-pure-creamy-white.jpg,80 g,Gourmet & World Food,"Marshmallow, Candy, Jelly",https://www.bigbasket.com/pd/40113117/heidi-pure-creamy-white-80-g/
Extra Light Olive Oil,Rafael Salgado,6999.0,2970.0,https://www.bigbasket.com/media/uploads/p/l/40043899_10-rafael-salgado-extra-light-olive-oil-for-indian-cooking.jpg,5 L,Gourmet & World Food,Extra Virgin Olive Oil,https://www.bigbasket.com/pd/40043899/rafael-salgado-extra-light-olive-oil-for-indian-cooking-5-l-pet-bottle/
Toasted Millet Muesli - Cranberry & Almond,Monsoon Harvest,230.0,207.0,https://www.bigbasket.com/media/uploads/p/l/40106448_3-monsoon-harvest-toasted-millet-muesli-cranberry-almond.jpg,250 g,Gourmet & World Food,Muesli & Rice Cakes,https://www.bigbasket.com/pd/40106448/monsoon-harvest-toasted-millet-muesli-cranberry-almond-250-g/
Honey,Gaia ,240.0,180.0,https://www.bigbasket.com/media/uploads/p/l/40113680_2-gaia-honey.jpg,500 g,Gourmet & World Food,Honey & Maple Syrup,https://www.bigbasket.com/pd/40113680/gaia-honey-500-g/
Crunchy Muesli - Amaranth,Gaia ,299.0,194.35,https://www.bigbasket.com/media/uploads/p/l/40113681_3-gaia-crunchy-muesli-amaranth.jpg,400 g,Gourmet & World Food,Muesli & Rice Cakes,https://www.bigbasket.com/pd/40113681/gaia-crunchy-muesli-amaranth-400-g/
Honey,Gaia ,125.0,93.75,https://www.bigbasket.com/media/uploads/p/l/40113679_2-gaia-honey.jpg,250 g,Gourmet & World Food,Honey & Maple Syrup,https://www.bigbasket.com/pd/40113679/gaia-honey-250-g/
Organic Steelcut Oats - Gluten Free,Nutriorg,1900.0,1425.0,https://www.bigbasket.com/media/uploads/p/l/40213443_1-nutriorg-organic-steelcut-oats-gluten-free.jpg,4 Kg,Gourmet & World Food,Imported Oats & Porridge,https://www.bigbasket.com/pd/40213443/nutriorg-organic-steelcut-oats-gluten-free-4-kg-container/
Yo Pop Flavoured Yoghurt Drink - Banana,Mamie Yova,35.0,24.5,https://www.bigbasket.com/media/uploads/p/l/40208610_1-mamie-yova-yo-pop-flavoured-yoghurt-drink-banana.jpg,125 ml,"Bakery, Cakes & Dairy",Yogurt & Shrikhand,https://www.bigbasket.com/pd/40208610/mamie-yova-yo-pop-flavoured-yoghurt-drink-banana-125-ml-cup/
Yo Pop Flavoured Yogurt Drink - Pinna Colada,Mamie Yova,35.0,24.5,https://www.bigbasket.com/media/uploads/p/l/40208611_1-mamie-yova-yo-pop-flavoured-yogurt-drink-pinna-colada.jpg,125 ml,"Bakery, Cakes & Dairy",Yogurt & Shrikhand,https://www.bigbasket.com/pd/40208611/mamie-yova-yo-pop-flavoured-yogurt-drink-pinna-colada-125-ml-cup/
Yo Pop Flavoured Yogurt Drink - Vanilla,Mamie Yova,35.0,24.5,https://www.bigbasket.com/media/uploads/p/l/40208613_1-mamie-yova-yo-pop-flavoured-yogurt-drink-vanilla.jpg,125 ml,"Bakery, Cakes & Dairy",Yogurt & Shrikhand,https://www.bigbasket.com/pd/40208613/mamie-yova-yo-pop-flavoured-yogurt-drink-vanilla-125-ml-cup/
